rating,playback_used,ebird_code,channels,date,duration,filename,species,title,secondary_labels,bird_seen,sci_name,location,latitude,sampling_rate,type,elevation,bitrate_of_mp3,file_type,background,xc_id,url,country,author,primary_label,longitude,time,recordist,license
3.5,no,eucdov,2 (stereo),2020-01-26,12,XC522754.mp3,Eurasian Collared Dove,XC522754 Eurasian Collared Dove (Streptopelia decaocto),"['Columbina inca_Inca Dove', 'Quiscalus mexicanus_Great-tailed Grackle']",yes,Streptopelia decaocto,"Aldea de Miami, Tela.",15.8325,48000 (Hz),"adult, sex uncertain, song",10 m,320000 (bps),mp3,Inca Dove (Columbina inca); Great-tailed Grackle (Quiscalus mexicanus),522754,https://www.xeno-canto.org/522754,Honduras,Carlos Alexander Alberto,Streptopelia decaocto_Eurasian Collared Dove,-87.5764,09:00,Carlos Alexander Alberto,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,1 (mono),2017-06-19,18,XC512601.mp3,Eurasian Collared Dove,XC512601 Eurasian Collared Dove (Streptopelia decaocto),"['Passer domesticus_House Sparrow', 'Apus apus_Common Swift']",yes,Streptopelia decaocto,"Preuilly-sur-Claise, Indre-et-Loire, Centre-Val de Loire",46.8541,48000 (Hz),"call, song",80 m,109378 (bps),mp3,House Sparrow (Passer domesticus); Common Swift (Apus apus),512601,https://www.xeno-canto.org/512601,France,Olivier SWIFT,Streptopelia decaocto_Eurasian Collared Dove,0.93,07:37,Olivier SWIFT,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2019-05-30,21,XC507629.mp3,Eurasian Collared Dove,XC507629 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto,"Poitiers, Vienne, Nouvelle-Aquitaine",46.5762,44100 (Hz),"adult, male, song",110 m,128000 (bps),mp3,,507629,https://www.xeno-canto.org/507629,France,Jack Berteau,Streptopelia decaocto_Eurasian Collared Dove,0.322,11:00,Jack Berteau,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2019-11-14,3,XC506863.mp3,Eurasian Collared Dove,XC506863 Eurasian Collared Dove (Streptopelia decaocto),[],no,Streptopelia decaocto,"Tychy Hetmańska (near  Tychy), Tychy, śląskie",50.1191,44100 (Hz),flight call,260 m,319999 (bps),mp3,,506863,https://www.xeno-canto.org/506863,Poland,Ireneusz Oleksik,Streptopelia decaocto_Eurasian Collared Dove,18.9721,07:37,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-08-30,5,XC501104.mp3,Eurasian Collared Dove,XC501104 Eurasian Collared Dove (Streptopelia decaocto),['Tyrannus dominicensis_Gray Kingbird'],yes,Streptopelia decaocto,"Durants, Saint James",13.159,48000 (Hz),call,20 m,192000 (bps),mp3,Gray Kingbird (Tyrannus dominicensis),501104,https://www.xeno-canto.org/501104,Barbados,David Darrell-Lambert,Streptopelia decaocto_Eurasian Collared Dove,-59.6353,10:30,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2019-08-27,4,XC500915.mp3,Eurasian Collared Dove,XC500915 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto,"Praia Dona Ana (near  Lagos), Faro",37.0916,44100 (Hz),flight call,0 m,128000 (bps),mp3,,500915,https://www.xeno-canto.org/500915,Portugal,Jorge Leitão,Streptopelia decaocto_Eurasian Collared Dove,-8.6693,06:53,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,1 (mono),2018-11-13,1,XC493135.mp3,Eurasian Collared Dove,XC493135 Eurasian Collared Dove (Streptopelia decaocto),"['Passer domesticus_House Sparrow', 'Phylloscopus collybita_Common Chiffchaff']",no,Streptopelia decaocto,"Province de Boulemane, Fès-Meknès",33.0099,44100 (Hz),call,950 m,127999 (bps),mp3,House Sparrow (Passer domesticus); Common Chiffchaff (Phylloscopus collybita),493135,https://www.xeno-canto.org/493135,Morocco,Geoffrey Monchaux,Streptopelia decaocto_Eurasian Collared Dove,-4.0933,07:50,Geoffrey Monchaux,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,1 (mono),2018-11-13,7,XC493134.mp3,Eurasian Collared Dove,XC493134 Eurasian Collared Dove (Streptopelia decaocto),"['Passer domesticus_House Sparrow', 'Phylloscopus collybita_Common Chiffchaff']",no,Streptopelia decaocto,"Province de Boulemane, Fès-Meknès",33.0099,44100 (Hz),song,950 m,128000 (bps),mp3,House Sparrow (Passer domesticus); Common Chiffchaff (Phylloscopus collybita),493134,https://www.xeno-canto.org/493134,Morocco,Geoffrey Monchaux,Streptopelia decaocto_Eurasian Collared Dove,-4.0933,07:50,Geoffrey Monchaux,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,1 (mono),2019-08-06,7,XC490913.mp3,Eurasian Collared Dove,XC490913 Eurasian Collared Dove (Streptopelia decaocto),[],no,Streptopelia decaocto,"Gmina Limanowa (near  Limanowa), limanowski, małopolskie",49.6936,44100 (Hz),flight call,480 m,320000 (bps),mp3,,490913,https://www.xeno-canto.org/490913,Poland,Ireneusz Oleksik,Streptopelia decaocto_Eurasian Collared Dove,20.4317,06:13,Ireneusz Oleksik,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-08-02,17,XC490221.mp3,Eurasian Collared Dove,XC490221 Eurasian Collared Dove (Streptopelia decaocto),"['Passer domesticus_House Sparrow', 'Tyrannus melancholicus_Tropical Kingbird']",yes,Streptopelia decaocto,"Privanzas Los Mochis Ahome, Sinaloa",25.7324,48000 (Hz),song,10 m,144323 (bps),mp3,House Sparrow (Passer domesticus); Tropical Kingbird (Tyrannus melancholicus),490221,https://www.xeno-canto.org/490221,Mexico,Manuel Grosselet,Streptopelia decaocto_Eurasian Collared Dove,-109.0271,06:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-08-02,18,XC490220.mp3,Eurasian Collared Dove,XC490220 Eurasian Collared Dove (Streptopelia decaocto),['Passer domesticus_House Sparrow'],yes,Streptopelia decaocto,"Privanzas Los Mochis Ahome, Sinaloa",25.7324,48000 (Hz),song,10 m,125815 (bps),mp3,House Sparrow (Passer domesticus),490220,https://www.xeno-canto.org/490220,Mexico,Manuel Grosselet,Streptopelia decaocto_Eurasian Collared Dove,-109.0271,06:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2019-05-19,3,XC475689.mp3,Eurasian Collared Dove,XC475689 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto,"Briteiros (Santo Estêvão), Guimarães, Braga",41.5118,44100 (Hz),flight call,130 m,128000 (bps),mp3,,475689,https://www.xeno-canto.org/475689,Portugal,Jorge Leitão,Streptopelia decaocto_Eurasian Collared Dove,-8.327,16:59,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-05-17,52,XC475096.mp3,Eurasian Collared Dove,XC475096 Eurasian Collared Dove (Streptopelia decaocto),['Cyanistes caeruleus_Eurasian Blue Tit'],yes,Streptopelia decaocto,"Umeå stad, Västerbottens län",63.8313,48000 (Hz),song,10 m,248757 (bps),mp3,Eurasian Blue Tit (Cyanistes caeruleus),475096,https://www.xeno-canto.org/475096,Sweden,Lars Edenius,Streptopelia decaocto_Eurasian Collared Dove,20.2607,17:30,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-05-10,26,XC474959.mp3,Eurasian Collared Dove,XC474959 Eurasian Collared Dove (Streptopelia decaocto),"['Passer domesticus_House Sparrow', 'Sylvia melanocephala_Sardinian Warbler']",yes,Streptopelia decaocto,"Santa Maria (near  Tavira), Tavira, Faro",37.1498,48000 (Hz),song,10 m,320000 (bps),mp3,House Sparrow (Passer domesticus); Sardinian Warbler (Sylvia melanocephala),474959,https://www.xeno-canto.org/474959,Portugal,Nelson Conceição,Streptopelia decaocto_Eurasian Collared Dove,-7.6209,19:44,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2019-05-10,13,XC474809.mp3,Eurasian Collared Dove,XC474809 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto,"Santa Maria (near  Tavira), Tavira, Faro",37.1498,48000 (Hz),song,10 m,320000 (bps),mp3,,474809,https://www.xeno-canto.org/474809,Portugal,Nelson Conceição,Streptopelia decaocto_Eurasian Collared Dove,-7.6209,19:26,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-05-10,15,XC474772.mp3,Eurasian Collared Dove,XC474772 Eurasian Collared Dove (Streptopelia decaocto),"['Sylvia atricapilla_Eurasian Blackcap', 'Turdus merula_Eurasian Blackbird', 'Cisticola juncidis_Zitting Cisticola']",yes,Streptopelia decaocto,"Santa Maria (near  Tavira), Tavira, Faro",37.1498,48000 (Hz),song,10 m,320000 (bps),mp3,Eurasian Blackcap (Sylvia atricapilla); Eurasian Blackbird (Turdus merula); Zitting Cisticola (Cisticola juncidis),474772,https://www.xeno-canto.org/474772,Portugal,Nelson Conceição,Streptopelia decaocto_Eurasian Collared Dove,-7.6209,17:57,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-05-10,26,XC474769.mp3,Eurasian Collared Dove,XC474769 Eurasian Collared Dove (Streptopelia decaocto),"['Passer domesticus_House Sparrow', 'Sylvia atricapilla_Eurasian Blackcap']",yes,Streptopelia decaocto,"Santa Maria (near  Tavira), Tavira, Faro",37.1498,48000 (Hz),song,10 m,320000 (bps),mp3,House Sparrow (Passer domesticus); Eurasian Blackcap (Sylvia atricapilla),474769,https://www.xeno-canto.org/474769,Portugal,Nelson Conceição,Streptopelia decaocto_Eurasian Collared Dove,-7.6209,17:54,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-04-20,31,XC469798.mp3,Eurasian Collared Dove,XC469798 Eurasian Collared Dove (Streptopelia decaocto),"['Passer domesticus_House Sparrow', 'Phoenicurus ochruros_Black Redstart', 'Emberiza citrinella_Yellowhammer']",yes,Streptopelia decaocto,"Lukavice, Šumperk, Olomoucký kraj",49.8205,44100 (Hz),call,30 m,128000 (bps),mp3,House Sparrow (Passer domesticus); Black Redstart (Phoenicurus ochruros); Yellowhammer (Emberiza citrinella),469798,https://www.xeno-canto.org/469798,Czech Republic,Peter Nociar,Streptopelia decaocto_Eurasian Collared Dove,16.9189,09:30,Peter Nociar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-04-04,11,XC465533.mp3,Eurasian Collared Dove,XC465533 Eurasian Collared Dove (Streptopelia decaocto),"[""Locustella luscinioides_Savi's Warbler"", 'Sylvia atricapilla_Eurasian Blackcap', 'Turdus merula_Eurasian Blackbird']",yes,Streptopelia decaocto,"Messinia (near  Peroulia), Peloponnese, Peloponnisos Dytiki Ellada ke Ionio",36.8217,48000 (Hz),song,40 m,275826 (bps),mp3,Savi's Warbler (Locustella luscinioides); Eurasian Blackcap (Sylvia atricapilla); Eurasian Blackbird (Turdus merula),465533,https://www.xeno-canto.org/465533,Greece,Lars Edenius,Streptopelia decaocto_Eurasian Collared Dove,21.9273,07:00,Lars Edenius,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-03-29,47,XC464450.mp3,Eurasian Collared Dove,XC464450 Eurasian Collared Dove (Streptopelia decaocto),"['Pycnonotus xanthopygos_White-spectacled Bulbul', 'Passer domesticus_House Sparrow', 'Corvus cornix_Hooded Crow']",yes,Streptopelia decaocto,International Birding and Research Centre Eilat (IBRCE),29.5743,44100 (Hz),song,10 m,106668 (bps),mp3,White-spectacled Bulbul (Pycnonotus xanthopygos); House Sparrow (Passer domesticus); Hooded Crow (Corvus cornix),464450,https://www.xeno-canto.org/464450,Israel,Manuel Grosselet,Streptopelia decaocto_Eurasian Collared Dove,34.9715,05:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-03-07,52,XC460922.mp3,Eurasian Collared Dove,XC460922 Eurasian Collared Dove (Streptopelia decaocto),"['Carduelis carduelis_European Goldfinch', 'Turdus merula_Eurasian Blackbird']",yes,Streptopelia decaocto,"Luz de Tavira (near  Santa Luzia), Tavira, Faro",37.0928,48000 (Hz),song,10 m,320000 (bps),mp3,European Goldfinch (Carduelis carduelis); Eurasian Blackbird (Turdus merula),460922,https://www.xeno-canto.org/460922,Portugal,Nelson Conceição,Streptopelia decaocto_Eurasian Collared Dove,-7.683,17:25,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2019-03-07,15,XC460920.mp3,Eurasian Collared Dove,XC460920 Eurasian Collared Dove (Streptopelia decaocto),"['Delichon urbicum_Common House-Martin', 'Chloris chloris_European Greenfinch', 'Sylvia atricapilla_Eurasian Blackcap']",yes,Streptopelia decaocto,"Luz de Tavira (near  Santa Luzia), Tavira, Faro",37.0928,48000 (Hz),song,10 m,320000 (bps),mp3,Common House-Martin (Delichon urbicum); European Greenfinch (Chloris chloris); Eurasian Blackcap (Sylvia atricapilla),460920,https://www.xeno-canto.org/460920,Portugal,Nelson Conceição,Streptopelia decaocto_Eurasian Collared Dove,-7.683,17:12,Nelson Conceição,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,1 (mono),2019-02-10,20,XC455705.mp3,Eurasian Collared Dove,XC455705 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto,"Craven District (near  Austwick), North Yorkshire, England",54.1097,16000 (Hz),"male, song",150 m,128000 (bps),mp3,,455705,https://www.xeno-canto.org/455705,United Kingdom,Andrew Harrop,Streptopelia decaocto_Eurasian Collared Dove,-2.359,09:01,Andrew Harrop,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,1 (mono),2017-02-13,26,XC453174.mp3,Eurasian Collared Dove,XC453174 Eurasian Collared Dove (Streptopelia decaocto),"['Sturnus vulgaris_European Starling', 'Quiscalus mexicanus_Great-tailed Grackle']",yes,Streptopelia decaocto,"Encanto Park (near  Phoenix), Maricopa County, Arizona",33.4759,48000 (Hz),song,340 m,128000 (bps),mp3,European Starling (Sturnus vulgaris); Great-tailed Grackle (Quiscalus mexicanus),453174,https://www.xeno-canto.org/453174,United States,Paul Marvin,Streptopelia decaocto_Eurasian Collared Dove,-112.0892,10:07,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2018-12-20,11,XC447750.mp3,Eurasian Collared Dove,XC447750 Eurasian Collared Dove (Streptopelia decaocto),['Quiscalus mexicanus_Great-tailed Grackle'],yes,Streptopelia decaocto,"Mapastepec, Chiapas",15.3983,44100 (Hz),song,20 m,320000 (bps),mp3,Great-tailed Grackle (Quiscalus mexicanus),447750,https://www.xeno-canto.org/447750,Mexico,Manuel Grosselet,Streptopelia decaocto_Eurasian Collared Dove,-92.9111,10:30,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2018-12-14,135,XC445930.mp3,Eurasian Collared Dove,XC445930 Eurasian Collared Dove (Streptopelia decaocto),['Pica pica_Eurasian Magpie'],yes,Streptopelia decaocto,"Estany d'Ivars-Vilasana, El Pla d'Urgell, Catalunya",41.681000000000004,44100 (Hz),song,240 m,160000 (bps),mp3,Eurasian Magpie (Pica pica),445930,https://www.xeno-canto.org/445930,Spain,Jordi Calvet,Streptopelia decaocto_Eurasian Collared Dove,0.9549,13:00,Jordi Calvet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2018-08-29,11,XC445838.mp3,Eurasian Collared Dove,XC445838 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto,"Ponta da Piedade (near  Lagos), Lagos, Faro",37.0796,44100 (Hz),flight call,20 m,128000 (bps),mp3,,445838,https://www.xeno-canto.org/445838,Portugal,Jorge Leitão,Streptopelia decaocto_Eurasian Collared Dove,-8.6686,07:14,Jorge Leitão,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2018-11-23,1,XC443252.mp3,Eurasian Collared Dove,XC443252 Eurasian Collared Dove (Streptopelia decaocto),[],no,Streptopelia decaocto,"Châlons-en-Champagne, Marne, Grand Est",48.9551,44100 (Hz),flight call,90 m,176247 (bps),mp3,,443252,https://www.xeno-canto.org/443252,France,Thomas ARMAND,Streptopelia decaocto_Eurasian Collared Dove,4.3607,07:30,Thomas ARMAND,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2018-11-10,9,XC441879.mp3,Eurasian Collared Dove,XC441879 Eurasian Collared Dove (Streptopelia decaocto),[],no,Streptopelia decaocto,"Amersfoort, Graaf Janlaan, Utrecht",52.1468,44100 (Hz),alarm call,10 m,173382 (bps),mp3,,441879,https://www.xeno-canto.org/441879,Netherlands,Gerda van Deelen,Streptopelia decaocto_Eurasian Collared Dove,5.3788,09:00,Gerda van Deelen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2018-11-10,3,XC441878.mp3,Eurasian Collared Dove,XC441878 Eurasian Collared Dove (Streptopelia decaocto),[],no,Streptopelia decaocto,"Amersfoort, Graaf Janlaan, Utrecht",52.1468,44100 (Hz),alarm call,10 m,174020 (bps),mp3,,441878,https://www.xeno-canto.org/441878,Netherlands,Gerda van Deelen,Streptopelia decaocto_Eurasian Collared Dove,5.3788,08:30,Gerda van Deelen,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2018-11-01,1,XC440910.mp3,Eurasian Collared Dove,XC440910 Eurasian Collared Dove (Streptopelia decaocto),['Passer domesticus_House Sparrow'],no,Streptopelia decaocto,"Troyes, Aube, Grand Est",48.2942,44100 (Hz),call,120 m,191758 (bps),mp3,House Sparrow (Passer domesticus),440910,https://www.xeno-canto.org/440910,France,Morvan Corentin,Streptopelia decaocto_Eurasian Collared Dove,4.0623,07:30,Morvan Corentin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2018-10-14,37,XC440355.mp3,Eurasian Collared Dove,XC440355 Eurasian Collared Dove (Streptopelia decaocto),"['Corvus splendens_House Crow', 'Acridotheres tristis_Common Myna']",yes,Streptopelia decaocto,"Bareilly, Bareilly, Uttar Pradesh",28.3972,44100 (Hz),song,180 m,128000 (bps),mp3,House Crow (Corvus splendens); Common Myna (Acridotheres tristis),440355,https://www.xeno-canto.org/440355,India,Sreekumar Chirukandoth,Streptopelia decaocto_Eurasian Collared Dove,79.4325,09:00,Sreekumar Chirukandoth,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2018-07-15,110,XC436242.mp3,Eurasian Collared Dove,XC436242 Eurasian Collared Dove (Streptopelia decaocto),"['Passer domesticus_House Sparrow', 'Delichon urbicum_Common House-Martin']",no,Streptopelia decaocto,"Auroux, Lozère, Occitanie",44.7644,44100 (Hz),song,1100 m,128000 (bps),mp3,House Sparrow (Passer domesticus); Common House-Martin (Delichon urbicum),436242,https://www.xeno-canto.org/436242,France,Vincent Pourchaire,Streptopelia decaocto_Eurasian Collared Dove,3.6983,08:00,Vincent Pourchaire,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,,eucdov,1 (mono),2018-09-18,15,XC434630.mp3,Eurasian Collared Dove,XC434630 Eurasian Collared Dove (Streptopelia decaocto),[],,Streptopelia decaocto,"Stockton, San Joaquin County, California",38.0448,44100 (Hz),call,10 m,128000 (bps),mp3,,434630,https://www.xeno-canto.org/434630,United States,Debi,Streptopelia decaocto_Eurasian Collared Dove,-121.3411,11:30,Debi,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2018-08-12,98,XC433625.mp3,Eurasian Collared Dove,XC433625 Eurasian Collared Dove (Streptopelia decaocto),[],no,Streptopelia decaocto,"Córdoba, Córdoba, Andalucía",37.8891,44100 (Hz),"male, song",110 m,320000 (bps),mp3,,433625,https://www.xeno-canto.org/433625,Spain,Esperanza Poveda,Streptopelia decaocto_Eurasian Collared Dove,-4.7732,?,Esperanza Poveda,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2018-08-12,3,XC432523.mp3,Eurasian Collared Dove,XC432523 Eurasian Collared Dove (Streptopelia decaocto),[],no,Streptopelia decaocto,"El Barcelonès (near  Barcelona), Barcelona, Catalunya",41.4007,44100 (Hz),call,50 m,128000 (bps),mp3,,432523,https://www.xeno-canto.org/432523,Spain,nick talbot,Streptopelia decaocto_Eurasian Collared Dove,2.1603,14:00,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
4.0,no,eucdov,2 (stereo),2018-08-22,15,XC431893.mp3,Eurasian Collared Dove,XC431893 Eurasian Collared Dove (Streptopelia decaocto),[],yes,Streptopelia decaocto,"Sant'Egidio alla Vibrata, TE",42.827,44100 (Hz),"call, song",240 m,242442 (bps),mp3,,431893,https://www.xeno-canto.org/431893,Italy,Dimitri,Streptopelia decaocto_Eurasian Collared Dove,13.7118,12:00,Dimitri,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
3.5,no,eucdov,2 (stereo),2018-08-04,54,XC429410.mp3,Eurasian Collared Dove,XC429410 Eurasian Collared Dove (Streptopelia decaocto),"['Eupsittula nana_Olive-throated Parakeet', 'Saltator coerulescens_Grayish Saltator']",yes,Streptopelia decaocto,"Chiquilá, Lázaro Cárdenas Municipality, Quintana Roo",21.4302,44100 (Hz),song,0 m,141092 (bps),mp3,Olive-throated Parakeet (Eupsittula nana); Grayish Saltator (Saltator coerulescens),429410,https://www.xeno-canto.org/429410,Mexico,Manuel Grosselet,Streptopelia decaocto_Eurasian Collared Dove,-87.3345,07:00,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0
